x,y,color
-0.40336754747092485,0.9999561573966655,0
0.06466436938214093,-0.9678436373594304,1
-0.4839980915611406,-0.12353014792020156,0
-0.6217938345718688,-0.08347500321036927,0
0.0969427646932306,0.5540219580995542,1
0.1831921245825665,0.2233310885511457,1
0.7433574670414749,0.5880107938816248,1
0.6387422969478338,0.2063163195461386,1
-0.28156583016820247,0.40126655396157496,1
0.7567844030709214,-0.8656980109046011,1
-0.8151805581174074,-0.5998058899895995,0
0.9049711224278421,-0.20593916755020847,1
-0.3967283642801702,-0.9456648914004351,0
0.16651972619634536,0.7072432380693596,1
0.8146400245821637,0.9395597976650794,1
0.1497730292293693,0.24868658497341833,1
-0.6141982626145965,-0.8049854538716816,0
0.8845704647602393,-0.20559226276253417,1
0.20094022257023836,-0.1981034009976892,1
-0.5634098098410185,0.8735118385135032,0
-0.6705922086331153,-0.5829451276106095,0
-0.4472808782530553,0.2162146716905542,0
0.5370361705491364,-0.7520891578997171,1
0.689301762503987,-0.07903585344138464,1
-0.31779819916578456,0.5732686027481013,0
-0.9529624106533321,-0.12327346919201299,0
-0.9382971693573181,-0.8969290171245219,0
-0.3220332729398545,-0.5956180092648211,0
0.9065824899531583,0.6189721503855612,1
-0.2674145501287062,0.874480967944611,0
-0.3140583012185072,0.6131879543847241,0
-0.9333655856249985,0.7692456691941039,0
0.1044402167590468,-0.006640348845921906,1
-0.0508404739630941,-0.18497492318978193,0
-0.6704800461211742,-0.28871993581722943,0
0.7117193516833233,-0.7153355474143284,1
0.061197109966866226,-0.9026568999761124,1
0.42321985259824335,0.7695156077998038,1
0.7423326486689592,-0.31141707711174593,1
0.9884990151175099,0.9005874910040956,1
0.21735605307535422,-0.49385537226624265,1
0.4390469485640609,0.1375249686086102,1
0.588772311068827,0.14198790378719006,1
-0.3874637207063647,-0.5121697439285944,0
-0.7371607064836943,-0.45771101638042366,0
0.5925458595819948,-0.3130110568755169,1
0.26482546193409195,-0.2468054275475502,1
0.5944487294318281,-0.658070661529176,1
-0.17934052784711452,0.820732318167851,0
-0.032445481652107366,0.5019915224129032,0
0.6146432740573677,0.2084483630991587,1
0.6905080317029688,-0.7616730509414771,1
-0.9924250350875947,-0.4999527443446887,0
-0.45341406372337856,0.3431011740046517,0
0.7227616775585122,-0.4705011722645658,1
0.42056683865316447,0.5380957345602104,1
0.7671898294947117,-0.978144054911962,1
0.14133006438147433,0.6996711991881226,1
-0.9798693662102724,0.243518621900787,0
-0.9830136839384822,0.08299684356112502,0
0.45520392132957443,-0.6820307766402223,1
0.025160881608000008,0.4214049834642548,1
-0.04164894471566272,-0.7738058377101209,0
-0.565581800469215,0.42093975583080123,0
0.1696024485933143,-0.5804308093944865,1
0.12883638150282928,-0.30458153810950317,1
0.3042218121464644,0.036815779330111154,1
0.6424135299077796,-0.860096313329086,1
0.950643271228387,-0.6435847529883973,1
-0.3900671047298794,0.4524459603448536,0
-0.06753527521368996,0.48378677784682855,0
